price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,yr_built,sqft_living15,sqft_lot15,presence_of_basement,presence_of_renovation,year,property_age,basement_present,renovated,view#0,view#1,view#2,view#3,view#4,grade#1,grade#3,grade#4,grade#5,grade#6,grade#7,grade#8,grade#9,grade#10,grade#11,grade#12,grade#13,zipcode#98004,zipcode#98102,zipcode#98109,zipcode#98112,zipcode#98039,zipcode#98040
267000.0,3,2.25,1584,2800,2.0,0,3,1584,2012,1584,2800,0,0,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
557000.0,4,2.5,2840,4500,2.0,0,3,2840,2012,2840,4939,0,0,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
709950.0,4,3.25,3910,6293,2.0,0,3,3130,2006,4410,6015,1,0,2014,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625000.0,3,2.5,1730,1301,3.0,0,3,1730,2011,1330,1240,0,0,2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
599000.0,3,2.75,1840,2060,2.0,0,3,1700,2013,2590,2680,1,0,2014,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
920000.0,4,3.75,4030,503989,2.0,0,3,4030,2008,2110,71874,0,0,2015,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1285000.0,4,3.5,3440,3800,3.0,0,3,3440,2014,1760,3800,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
324500.0,4,2.5,2110,3825,2.0,0,3,2110,2012,2110,3825,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471500.0,3,2.5,2430,5866,2.0,0,3,2430,2009,2380,5866,0,0,2015,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1015000.0,4,3.75,4690,207141,2.0,0,3,4030,2007,2890,200527,1,0,2014,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
998000.0,4,3.5,3500,43560,2.0,0,3,2850,2014,3640,40545,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262000.0,4,2.5,2070,8685,2.0,0,3,2070,2006,2170,9715,0,0,2015,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
844000.0,4,3.5,3350,6350,2.0,0,3,2610,2009,1820,6350,1,0,2015,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
745641.0,4,2.5,2440,4850,2.0,0,3,2440,2013,2970,5450,0,0,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
659950.0,5,3.0,3010,7357,2.0,0,3,3010,2008,2370,8050,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
339989.0,3,2.5,2060,4200,2.0,0,3,2060,2014,2370,4200,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352500.0,2,2.5,1570,2399,2.0,0,3,1180,2009,1590,2306,1,0,2015,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
525000.0,3,2.5,1580,1161,2.0,0,3,1010,2008,1680,1177,1,0,2014,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1138990.0,5,3.5,4280,6530,2.0,0,3,4280,2014,3960,6863,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
491000.0,5,3.5,2815,4900,2.0,0,3,2815,2011,2798,4900,0,0,2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
675000.0,4,2.5,2620,6114,2.0,0,3,2620,2011,2620,5808,0,0,2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
344000.0,3,2.25,1250,1033,3.0,0,3,1250,2007,1250,1150,0,0,2015,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
530000.0,4,2.5,3250,4500,2.0,0,3,3250,2008,3030,4598,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290500.0,4,3.25,2510,7686,2.0,0,3,2510,2003,2510,6732,0,0,2014,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335000.0,2,1.75,1270,1685,2.0,0,3,1270,2012,1270,1843,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2998000.0,5,4.0,6670,16481,2.0,0,3,4960,2007,4800,16607,1,0,2015,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
379000.0,3,2.5,1580,3075,2.0,0,3,1580,2013,1710,2934,0,0,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385000.0,3,1.5,1360,2030,3.0,0,3,1360,2008,1360,1167,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500012.0,4,2.5,2400,9612,1.0,0,3,1230,1962,2430,5539,1,1,2015,53,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366750.0,3,3.0,1571,2017,3.0,0,3,1571,2008,1520,1497,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405000.0,2,2.0,1405,1073,2.0,0,3,1140,2007,1405,3000,1,0,2014,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356999.0,3,1.5,1010,1546,2.0,0,3,1010,1971,1010,1517,0,1,2015,44,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
590000.0,2,2.5,1450,1281,2.0,0,3,1220,2006,1440,1281,1,0,2015,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294000.0,3,1.75,1420,1361,2.0,0,3,960,2014,1340,1343,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731500.0,4,2.5,2650,4644,2.0,0,3,2650,2013,2640,5099,0,0,2015,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
837219.0,5,2.75,3030,7679,2.0,0,3,3030,2014,3080,6341,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1600000.0,4,5.5,6530,871200,2.0,0,3,6530,2008,1280,858132,0,0,2015,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
798800.0,3,2.75,2670,3738,1.0,0,3,1720,2013,2610,3734,1,0,2014,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482500.0,2,2.5,1170,809,2.0,0,3,1170,2007,1170,1121,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
820000.0,4,2.5,3260,26772,2.0,0,3,3260,2007,3260,14491,0,0,2015,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319000.0,3,1.5,1480,1722,3.0,0,3,1480,2007,1480,5764,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
950000.0,3,2.5,2700,6947,2.0,0,3,2700,2013,2500,6947,0,0,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267500.0,4,3.5,4640,13404,2.0,0,3,4640,2007,4690,13590,0,0,2015,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
378000.0,3,2.5,1601,2491,3.0,0,3,1536,2007,1420,1156,1,0,2014,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3345000.0,5,3.75,5350,15360,1.0,0,3,3040,2008,3740,15940,1,0,2015,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
489950.0,3,2.5,2540,5237,2.0,0,3,2540,2011,1800,4097,0,0,2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345000.0,2,1.75,1030,1106,2.0,0,3,765,2006,1030,1066,1,0,2015,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510000.0,3,2.5,2730,7136,2.0,0,3,2730,2012,2130,8932,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432500.0,4,2.5,3172,5033,2.0,0,3,3172,2014,2704,5232,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
650000.0,4,2.5,3160,8530,2.0,0,3,3160,2006,3160,6460,0,0,2015,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750000.0,4,2.5,2850,12429,2.0,0,3,2850,2008,2540,12000,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
870000.0,4,3.5,2780,3100,2.0,0,3,2120,2014,1740,3600,1,0,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
900000.0,4,3.5,3860,6543,2.0,0,3,3860,2014,3760,6888,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
664950.0,2,1.75,1180,900,2.0,0,3,780,2014,1380,3610,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
391000.0,3,2.25,1410,1290,2.0,0,3,1290,2004,1490,1380,1,0,2014,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1800000.0,4,3.5,6370,205603,2.0,0,3,6370,2008,1490,33580,0,0,2015,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
479349.0,5,3.0,3223,6371,2.0,0,3,3223,2014,1979,9008,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661000.0,4,3.25,2600,2074,2.0,0,3,2150,2011,2510,2074,1,0,2014,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379000.0,3,3.25,1380,1234,3.0,0,3,1380,2006,1370,1282,0,0,2014,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415000.0,3,2.25,1620,998,2.5,0,3,1540,2010,1620,1299,1,0,2014,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375000.0,3,3.25,1370,1227,3.0,0,3,1370,2007,1370,1236,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355000.0,3,2.0,1220,1186,3.0,0,3,1220,2007,1280,1251,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
540000.0,3,2.5,1280,1889,3.0,0,3,1280,2009,1450,1889,0,0,2014,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290000.0,2,1.5,770,850,2.0,0,3,770,2006,1350,915,0,0,2014,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,3,2.5,1210,1200,3.0,0,3,1210,2008,1210,1200,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416000.0,4,2.5,2890,6322,2.0,0,3,2890,2011,2380,5738,0,0,2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349900.0,3,2.5,1580,2765,2.0,0,3,1580,2011,1580,1820,0,0,2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
465000.0,3,2.25,1530,1245,2.0,0,3,1050,2014,1530,2307,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
950000.0,4,2.5,3670,7680,2.5,0,3,3670,2007,3130,6112,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
496800.0,4,2.25,1850,2340,2.5,0,3,1850,2014,1850,2340,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
680000.0,4,2.5,2440,6581,2.0,0,3,2440,2014,1480,7432,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920000.0,4,3.25,2190,4265,2.0,0,3,1540,2015,1730,4265,1,0,2015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1289990.0,5,4.0,4360,8030,2.0,0,3,4360,2015,3570,6185,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825000.0,4,2.75,3990,6637,2.0,0,3,3990,2003,3500,7074,0,0,2014,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292000.0,3,2.5,1270,1283,3.0,0,3,1270,2007,1270,1512,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576000.0,4,2.5,3340,6924,2.0,0,3,3340,2009,3030,6119,0,0,2015,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
670000.0,2,2.0,1500,761,3.0,0,3,1500,2008,1360,1527,0,0,2015,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
953007.0,4,3.5,3120,5086,2.0,0,3,2480,2008,1880,5092,1,0,2014,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
399000.0,4,2.5,2480,4334,2.0,0,3,2480,2012,2480,5632,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399000.0,2,2.0,1110,1155,3.0,0,3,980,2008,1110,1089,1,0,2015,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
847093.0,4,2.75,2760,5670,2.0,0,3,2760,2014,2760,6600,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
599950.0,3,2.5,1510,1493,3.0,0,3,1510,2014,1530,1357,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499000.0,3,2.5,1460,1614,2.0,0,3,1180,2007,1380,1402,1,0,2014,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
760000.0,4,2.75,3980,285318,2.0,0,3,3980,2006,2100,105415,0,0,2014,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1699990.0,4,3.75,3320,8234,2.0,0,3,3320,2014,1560,8240,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1033890.0,4,3.25,3270,5187,2.0,0,3,3110,2014,3600,5825,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
515000.0,4,2.5,2670,8765,2.0,0,3,2670,2006,2880,8765,0,0,2014,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355000.0,3,2.25,1410,1332,2.0,0,3,1290,2004,1445,1290,1,0,2014,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
319900.0,4,2.75,2475,4000,2.0,0,3,2475,2014,2166,4000,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,3,3.5,1600,1431,2.0,0,3,1240,2006,1500,4120,1,0,2014,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305000.0,2,1.0,1290,3383,2.0,0,3,1290,2008,1290,2828,0,0,2015,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280000.0,3,2.5,1608,4818,2.0,0,3,1608,2012,2009,5200,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394950.0,2,2.25,1300,2104,2.0,0,3,1010,2011,1430,1850,1,0,2015,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
382000.0,4,3.5,2530,3000,2.0,0,3,1850,2014,1470,6000,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560000.0,3,2.5,1390,1411,3.0,0,3,1390,2008,1350,1266,0,0,2015,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
772000.0,3,2.25,1640,1204,3.0,0,3,1640,2014,1630,3136,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
324950.0,4,2.5,2229,5723,2.0,0,3,2229,2012,2738,5742,0,0,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
530000.0,3,2.5,1790,3078,2.0,0,3,1790,2010,1890,3078,0,0,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
384000.0,3,2.25,990,736,2.5,0,3,880,2009,1030,1201,1,0,2014,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
719950.0,5,2.75,3240,6863,2.0,0,3,3240,2013,2360,6002,0,0,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319950.0,2,2.5,1280,819,2.0,0,3,1060,2006,1290,2900,1,0,2014,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292000.0,3,2.5,1610,3848,2.0,0,3,1610,2006,1610,3049,0,0,2015,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500000.0,6,3.5,3670,3959,2.0,0,3,2410,2008,2060,3625,1,0,2015,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425000.0,2,2.5,1150,1027,3.0,0,3,1150,2008,1360,1210,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
799950.0,5,3.75,3760,4702,2.0,0,3,2780,2014,2950,5981,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
499000.0,2,2.5,1320,1157,2.0,0,3,990,2014,1550,1519,1,0,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
572000.0,4,2.75,2700,7992,2.0,0,3,2700,2012,2840,7992,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
459000.0,2,2.0,1480,804,3.0,0,3,1480,2008,1380,1751,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529500.0,3,2.25,1410,905,3.0,0,3,1410,2014,1510,1352,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374500.0,4,2.5,3135,5811,2.0,0,3,3135,2005,3008,5799,0,0,2014,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584000.0,3,2.5,1480,1485,2.0,0,3,1280,2007,1470,1277,1,0,2014,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1898000.0,4,4.5,4020,9656,2.0,0,3,4020,2007,1960,9520,0,0,2015,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
505000.0,2,2.25,1060,1209,2.0,0,3,940,2006,1300,1169,1,0,2014,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
565000.0,2,2.5,1950,2457,3.0,0,3,1950,2009,1650,1639,0,0,2014,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
799000.0,4,2.75,3340,5677,2.0,0,3,3340,2011,3240,5643,0,0,2015,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
547000.0,3,2.5,1570,1452,2.5,0,3,1240,2007,1670,1596,1,0,2015,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550000.0,3,2.5,1930,6604,2.0,0,3,1930,2014,910,6604,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,3,2.0,1590,8100,1.0,0,3,1060,1996,1590,8100,1,0,2014,18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
960000.0,4,4.5,3720,7746,2.0,0,3,3720,2014,3080,11067,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2950000.0,4,4.25,4470,5884,2.0,0,3,3230,2010,2570,6000,1,0,2014,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441000.0,2,1.0,1290,1289,2.0,0,3,1030,2005,1290,1332,1,0,2015,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265000.0,3,2.25,1489,2800,2.0,0,3,1489,2012,1584,2800,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430000.0,3,2.5,2075,39553,1.0,0,3,2075,2012,1960,9047,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286800.0,3,2.5,1413,3600,2.0,0,3,1413,2011,2150,3869,0,0,2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375000.0,3,2.5,1300,1362,2.0,0,3,880,2008,1300,1251,1,0,2015,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
312500.0,3,3.25,1480,983,2.0,0,3,1180,2013,1330,1062,1,0,2014,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
850000.0,4,2.75,3320,5559,2.0,0,3,3320,2012,3400,6854,0,0,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390500.0,3,2.25,1530,1279,2.0,0,3,1116,2007,1320,1427,1,0,2015,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455000.0,3,2.5,1180,932,3.0,0,3,1180,2010,1180,2632,0,0,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
455000.0,2,2.0,1190,1303,2.0,0,3,800,2009,1670,2425,1,0,2015,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515000.0,3,2.25,1300,1180,3.0,0,3,1300,2008,1300,1174,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362500.0,3,3.5,1710,2212,2.0,0,3,1400,2013,1580,2212,1,0,2015,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,3,2.5,2390,47480,2.0,0,3,2390,2007,1720,44866,0,0,2014,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540000.0,4,3.5,3510,6005,2.0,0,3,2750,2010,3090,5866,1,0,2014,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230000.0,3,1.75,1140,1165,2.0,0,3,1140,2014,1150,1552,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425000.0,2,2.5,1320,1329,2.0,0,3,1180,2007,1490,5000,1,0,2014,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298450.0,5,3.0,2100,9752,1.0,0,3,1200,2007,1270,10200,1,0,2014,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344000.0,4,2.5,2400,4848,2.0,0,3,2400,2004,1980,5199,0,0,2014,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416286.0,3,2.5,1408,989,3.0,0,3,1408,2005,1408,1342,0,0,2014,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379500.0,4,2.5,2560,5102,2.0,0,3,2560,2013,2586,5059,0,0,2015,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350000.0,2,2.5,1260,1347,3.0,0,3,1260,2005,1260,1356,0,0,2014,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258800.0,2,1.75,1290,1624,2.0,0,3,1290,2014,1410,1963,0,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
620000.0,4,2.5,2730,9260,2.0,0,3,2730,2008,2730,7357,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
